# lambda  arc  E1..E4
0.0500  4.24744053  -0.99446220  -0.99446220  0.99446220  0.99446220
0.0500  4.26776321  -0.96076794  -0.96076794  0.96076794  0.96076794
0.0500  4.28808589  -0.92720050  -0.92720050  0.92720050  0.92720050
0.0500  4.30840857  -0.89378071  -0.89378071  0.89378071  0.89378071
0.0500  4.32873126  -0.86053071  -0.86053071  0.86053071  0.86053071
0.0500  4.34905394  -0.82747421  -0.82747421  0.82747421  0.82747421
0.0500  4.36937662  -0.79463680  -0.79463680  0.79463680  0.79463680
0.0500  4.38969930  -0.76204628  -0.76204628  0.76204628  0.76204628
0.0500  4.41002198  -0.72973308  -0.72973308  0.72973308  0.72973308
0.0500  4.43034467  -0.69773080  -0.69773080  0.69773080  0.69773080
0.0500  4.45066735  -0.66607686  -0.66607686  0.66607686  0.66607686
0.0500  4.47099003  -0.63481328  -0.63481328  0.63481328  0.63481328
0.0500  4.49131271  -0.60398767  -0.60398767  0.60398767  0.60398767
0.0500  4.51163539  -0.57365444  -0.57365444  0.57365444  0.57365444
0.0500  4.53195808  -0.54387636  -0.54387636  0.54387636  0.54387636
0.0500  4.55228076  -0.51472634  -0.51472634  0.51472634  0.51472634
0.0500  4.57260344  -0.48628978  -0.48628978  0.48628978  0.48628978
0.0500  4.59292612  -0.45866730  -0.45866730  0.45866730  0.45866730
0.0500  4.61324880  -0.43197804  -0.43197804  0.43197804  0.43197804
0.0500  4.63357149  -0.40636348  -0.40636348  0.40636348  0.40636348
0.0500  4.65389417  -0.38199151  -0.38199151  0.38199151  0.38199151
0.0500  4.67421685  -0.35906053  -0.35906053  0.35906053  0.35906053
0.0500  4.69453953  -0.33780259  -0.33780259  0.33780259  0.33780259
0.0500  4.71486221  -0.31848413  -0.31848413  0.31848413  0.31848413
0.0500  4.73518489  -0.30140217  -0.30140217  0.30140217  0.30140217
0.0500  4.75550758  -0.28687292  -0.28687292  0.28687292  0.28687292
0.0500  4.77583026  -0.27521031  -0.27521031  0.27521031  0.27521031
0.0500  4.79615294  -0.26669366  -0.26669366  0.26669366  0.26669366
0.0500  4.81647562  -0.26152815  -0.26152815  0.26152815  0.26152815
0.0500  4.83679830  -0.25980756  -0.25980756  0.25980756  0.25980756
0.0500  4.85712099  -0.26149141  -0.26149141  0.26149141  0.26149141
0.0500  4.87744367  -0.26640590  -0.26640590  0.26640590  0.26640590
0.0500  4.89776635  -0.27426883  -0.27426883  0.27426883  0.27426883
0.0500  4.91808903  -0.28472913  -0.28472913  0.28472913  0.28472913
0.0500  4.93841171  -0.29740853  -0.29740853  0.29740853  0.29740853
0.0500  4.95873440  -0.31193527  -0.31193527  0.31193527  0.31193527
0.0500  4.97905708  -0.32796609  -0.32796609  0.32796609  0.32796609
0.0500  4.99937976  -0.34519719  -0.34519719  0.34519719  0.34519719
0.0500  5.01970244  -0.36336711  -0.36336711  0.36336711  0.36336711
0.0500  5.04002512  -0.38225481  -0.38225481  0.38225481  0.38225481
0.0500  5.06034781  -0.40167530  -0.40167530  0.40167530  0.40167530
0.0500  5.08067049  -0.42147448  -0.42147448  0.42147448  0.42147448
0.0500  5.10099317  -0.44152417  -0.44152417  0.44152417  0.44152417
0.0500  5.12131585  -0.46171749  -0.46171749  0.46171749  0.46171749
0.0500  5.14163853  -0.48196505  -0.48196505  0.48196505  0.48196505
0.0500  5.16196122  -0.50219170  -0.50219170  0.50219170  0.50219170
0.0500  5.18228390  -0.52233390  -0.52233390  0.52233390  0.52233390
0.0500  5.20260658  -0.54233758  -0.54233758  0.54233758  0.54233758
0.0500  5.22292926  -0.56215643  -0.56215643  0.56215643  0.56215643
0.0500  5.24325194  -0.58175054  -0.58175054  0.58175054  0.58175054
0.0500  5.26357463  -0.60108526  -0.60108526  0.60108526  0.60108526
0.0500  5.28389731  -0.62013031  -0.62013031  0.62013031  0.62013031
0.0500  5.30421999  -0.63885909  -0.63885909  0.63885909  0.63885909
0.0500  5.32454267  -0.65724806  -0.65724806  0.65724806  0.65724806
0.0500  5.34486535  -0.67527629  -0.67527629  0.67527629  0.67527629
0.0500  5.36518804  -0.69292505  -0.69292505  0.69292505  0.69292505
0.0500  5.38551072  -0.71017751  -0.71017751  0.71017751  0.71017751
0.0500  5.40583340  -0.72701845  -0.72701845  0.72701845  0.72701845
0.0500  5.42615608  -0.74343407  -0.74343407  0.74343407  0.74343407
0.0500  5.44647876  -0.75941183  -0.75941183  0.75941183  0.75941183
0.0500  5.46680145  -0.77494021  -0.77494021  0.77494021  0.77494021
0.0500  5.48712413  -0.79000869  -0.79000869  0.79000869  0.79000869
0.0500  5.50744681  -0.80460758  -0.80460758  0.80460758  0.80460758
0.0500  5.52776949  -0.81872795  -0.81872795  0.81872795  0.81872795
0.0500  5.54809217  -0.83236152  -0.83236152  0.83236152  0.83236152
0.0500  5.56841485  -0.84550068  -0.84550068  0.84550068  0.84550068
0.0500  5.58873754  -0.85813832  -0.85813832  0.85813832  0.85813832
